,endTime,artistName,trackName,msPlayed,danceability,valenceScore,artistGenres,minutesPlayed
291,2022-04-02 16:02,levitation room,Friends,5120,0.634,0.751,"['indie garage rock', 'neo-psychedelic']",0.08533333333333333
292,2022-04-02 16:38,Skinshape,Breathe,18133,0.661,0.373,['psychedelic soul'],0.3022166666666667
293,2022-04-02 17:24,trentemøller,No More Kissing In The Rain,133909,0.461,0.514,"['danish electronic', 'danish electropop', 'electronica', 'minimal techno', 'trip hop']",2.2318166666666666
294,2022-04-02 17:25,trentemøller,Darklands,67797,0.475,0.273,"['danish electronic', 'danish electropop', 'electronica', 'minimal techno', 'trip hop']",1.12995
295,2022-04-03 09:01,Space 92,The Door,7530,0.776,0.143,['french techno'],0.1255
296,2022-04-03 12:57,Space 92,The Door,70016,0.776,0.143,['french techno'],1.1669333333333334
297,2022-04-03 13:24,TOOL,The Pot,1983,0.469,0.466,"['alternative metal', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']",0.03305
298,2022-04-03 13:26,TOOL,The Pot,152895,0.469,0.466,"['alternative metal', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']",2.54825
299,2022-04-03 13:29,KIDD,10 Dage,149728,0.802,0.928,"['danish hip hop', 'danish pop']",2.4954666666666667
300,2022-04-03 13:31,Ryuichi Sakamoto,Ieta,128383,0.581,0.155,"['compositional ambient', 'japanese classical', 'japanese contemporary classical', 'japanese soundtrack']",2.1397166666666667
301,2022-04-03 13:34,Loure,Mutual Motion,2645,0.706,0.139,['No genre information available'],0.044083333333333335
302,2022-04-03 13:39,Loure,Mutual Motion,597,0.706,0.139,['No genre information available'],0.00995
303,2022-04-03 13:42,Ryuichi Sakamoto,Ieta,13652,0.581,0.155,"['compositional ambient', 'japanese classical', 'japanese contemporary classical', 'japanese soundtrack']",0.22753333333333334
304,2022-04-03 13:43,Dumbo Gets Mad,Indian Food,597,0.561,0.634,"['indie garage rock', 'neo-psychedelic', 'psychedelic pop']",0.00995
305,2022-04-03 13:46,Skinshape,Breathe,183061,0.661,0.373,['psychedelic soul'],3.0510166666666665
306,2022-04-03 13:50,Dumbo Gets Mad,Indian Food,208287,0.561,0.634,"['indie garage rock', 'neo-psychedelic', 'psychedelic pop']",3.47145
307,2022-04-03 14:06,trentemøller,Darklands,15189,0.475,0.273,"['danish electronic', 'danish electropop', 'electronica', 'minimal techno', 'trip hop']",0.25315
308,2022-04-03 14:07,Jacques Dutronc,"Et moi, et moi, et moi",11840,0.724,0.941,"['chanson', 'ye ye']",0.19733333333333333
